Boa Viagem;CE;52.829;29;54,9;211
Alto Santo;CE;16.505;9;54,5;213
Baturité;CE;33.863;18;53,2;230
Caucaia;CE;336.091;174;51,8;252
Banabuiú;CE;17.488;9;51,5;258
Pentecoste;CE;35.823;18;50,2;271
Itapagé;CE;49.130;24;48,8;286
Caridade;CE;20.687;10;48,3;297
Limoeiro do Norte;CE;56.255;27;48,0;301
Quixadá;CE;82.258;39;47,4;313
Sobral;CE;193.134;87;45,0;353
Acarape;CE;15.673;7;44,7;360
Cascavel;CE;67.503;30;44,4;364
Morada Nova;CE;61.713;27;43,8;382
Jaguaribe;CE;34.317;15;43,7;383
Iracema;CE;13.808;6;43,5;387
Russas;CE;71.723;31;43,2;389
Ibicuitinga;CE;11.622;5;43,0;392
Chorozinho;CE;18.947;8;42,2;407
Caririaçu;CE;26.471;11;41,6;422
Nova Olinda;CE;14.586;6;41,1;431
Brejo Santo;CE;46.207;18;39,0;477
Acopiara;CE;51.768;20;38,6;482
Miraíma;CE;13.009;5;38,4;486
Crato;CE;123.963;47;37,9;499
São Gonçalo do Amarante;CE;45.141;17;37,7;503
Paraipaba;CE;30.733;11;35,8;547
Aracati;CE;70.363;25;35,5;554
Aratuba;CE;11.404;4;35,1;571
Santa Quitéria;CE;42.822;15;35,0;573
Pedra Branca;CE;42.064;14;33,3;621
Mombaça;CE;42.891;14;32,6;636
Icapuí;CE;18.746;6;32,0;654
Missão Velha;CE;34.529;11;31,9;659
São Benedito;CE;44.825;14;31,2;672
Assaré;CE;22.633;7;30,9;680
Ibaretama;CE;12.977;4;30,8;682
Choró;CE;12.982;4;30,8;683
Jaguaruana;CE;32.614;10;30,7;687
Canindé;CE;75.209;23;30,6;691
Pacatuba;CE;75.411;22;29,2;732
Araripe;CE;20.848;6;28,8;750
Itapipoca;CE;119.320;34;28,5;769
Apuiarés;CE;14.135;4;28,3;781
Jaguaretama;CE;17.839;5;28,0;792
Aracoiaba;CE;25.592;7;27,4;818
Farias Brito;CE;18.859;5;26,5;853
Campos Sales;CE;26.648;7;26,3;869
Saboeiro;CE;15.681;4;25,5;901
Piquet Carneiro;CE;15.820;4;25,3;913
Jucás;CE;23.985;6;25,0;925
Poranga;CE;12.041;3;24,9;928
Amontada;CE;40.274;10;24,8;934
Maranguape;CE;117.306;29;24,7;937
Carnaubal;CE;16.975;4;23,6;989
Croatá;CE;17.272;4;23,2;1008
Icó;CE;65.900;15;22,8;1029
Iguatu;CE;98.138;21;21,4;1093
Itapiúna;CE;19.009;4;21,0;1109
Umirim;CE;19.023;4;21,0;1111
Catarina;CE;19.228;4;20,8;1122
Itatira;CE;19.401;4;20,6;1128
Aurora;CE;24.470;5;20,4;1137
Tururu;CE;14.848;3;20,2;1150
Quixelô;CE;14.911;3;20,1;1156
Fortim;CE;15.233;3;19,7;1181
Nova Russas;CE;31.210;6;19,2;1215
Groaíras;CE;10.445;2;19,1;1225
Trairi;CE;52.464;10;19,1;1239
Quixeramobim;CE;73.812;14;19,0;1249
Orós;CE;21.294;4;18,8;1262
Redenção;CE;26.660;5;18,8;1264
Tianguá;CE;70.527;13;18,4;1298
Aiuaba;CE;16.468;3;18,2;1312
Itarema;CE;38.547;7;18,2;1317
Coreaú;CE;22.252;4;18,0;1335
Monsenhor Tabosa;CE;16.760;3;17,9;1340
Tauá;CE;56.307;10;17,8;1347
Ipaporanga;CE;11.358;2;17,6;1360
Capistrano;CE;17.202;3;17,4;1376
Jijoca de Jericoacoara;CE;17.744;3;16,9;1414
Solonópole;CE;17.768;3;16,9;1418
Mulungu;CE;11.876;2;16,8;1423
Massapê;CE;36.040;6;16,6;1442
Cariré;CE;18.391;3;16,3;1470
Cedro;CE;24.622;4;16,2;1478
Madalena;CE;18.575;3;16,2;1487
São Luís do Curu;CE;12.459;2;16,1;1495
Beberibe;CE;50.364;8;15,9;1511
Guaraciaba do Norte;CE;38.189;6;15,7;1526
Mauriti;CE;44.836;7;15,6;1534
Pindoretama;CE;19.247;3;15,6;1537
Hidrolândia;CE;19.548;3;15,3;1559
Uruburetama;CE;20.289;3;14,8;1596
Crateús;CE;73.102;10;13,7;1677
Forquilha;CE;22.435;3;13,4;1690
Porteiras;CE;14.971;2;13,4;1692
Ipueiras;CE;37.758;5;13,2;1700
Irauçuba;CE;22.742;3;13,2;1705
Salitre;CE;15.684;2;12,8;1739
Ibiapina;CE;24.058;3;12,5;1759
Viçosa do Ceará;CE;56.394;7;12,4;1766
Paracuru;CE;32.255;4;12,4;1767
Guaiúba;CE;24.727;3;12,1;1784
Tamboril;CE;25.397;3;11,8;1804
Santana do Cariri;CE;17.219;2;11,6;1818
Jardim;CE;26.730;3;11,2;1846
Cariús;CE;18.586;2;10,8;1876
Milagres;CE;28.204;3;10,6;1883
Santana do Acaraú;CE;30.512;3;9,8;1941
Lavras da Mangabeira;CE;31.073;3;9,7;1969
Pires Ferreira;CE;10.365;1;9,6;1971
Potengi;CE;10.448;1;9,6;1987
Ararendá;CE;10.564;1;9,5;2002
Abaiara;CE;10.815;1;9,2;2034
Ubajara;CE;32.496;3;9,2;2038
Paramoti;CE;11.360;1;8,8;2095
Pacoti;CE;11.684;1;8,6;2125
Ipaumirim;CE;12.080;1;8,3;2157
Palmácia;CE;12.330;1;8,1;2177
Marco;CE;25.349;2;7,9;2198
Independência;CE;25.620;2;7,8;2209
Milhã;CE;13.062;1;7,7;2223
Uruoca;CE;13.096;1;7,6;2226
Granja;CE;52.528;4;7,6;2229
Novo Oriente;CE;27.655;2;7,2;2265
Barroquinha;CE;14.560;1;6,9;2309
Camocim;CE;60.870;4;6,6;2339
Parambu;CE;31.160;2;6,4;2351
Bela Cruz;CE;31.259;2;6,4;2354
Varjota;CE;17.745;1;5,6;2439
Reriutaba;CE;19.179;1;5,2;2477
Barreira;CE;19.958;1;5,0;2493
Quiterianópolis;CE;20.158;1;5,0;2495
Ipu;CE;40.579;2;4,9;2497
Barro;CE;21.742;1;4,6;2518
Cruz;CE;22.887;1;4,4;2528
Ocara;CE;24.373;1;4,1;2548
Acaraú;CE;58.848;1;1,7;2619
Alcântaras;CE;10.956;0;0,0;2620
Catunda;CE;10.053;0;0,0;2620
Chaval;CE;12.684;0;0,0;2620
Frecheirinha;CE;13.167;0;0,0;2620
Graça;CE;15.085;0;0,0;2620
Martinópole;CE;10.458;0;0,0;2620
Meruoca;CE;14.049;0;0,0;2620
Morrinhos;CE;21.119;0;0,0;2620
Mucambo;CE;14.146;0;0,0;2620
Pereiro;CE;15.838;0;0,0;2620
Tejuçuoca;CE;17.643;0;0,0;2620
Várzea Alegre;CE;38.952;0;0,0;2620
Altaneira;CE;7.033;2;;
Antonina do Norte;CE;7.056;1;;
Arneiroz;CE;7.667;0;;
Baixio;CE;6.072;0;;
Deputado Irapuan Pinheiro;CE;9.203;0;;
Ererê;CE;6.922;3;;
General Sampaio;CE;6.423;2;;
Granjeiro;CE;4.551;0;;
Guaramiranga;CE;3.956;1;;
Itaiçaba;CE;7.428;0;;
Jati;CE;7.647;0;;
Moraújo;CE;8.225;0;;
Pacujá;CE;6.037;0;;
Palhano;CE;8.972;0;;
Penaforte;CE;8.483;0;;
Potiretama;CE;6.181;0;;
São João do Jaguaribe;CE;7.788;5;;
Senador Sá;CE;7.041;1;;
Tarrafas;CE;8.865;0;;
Umari;CE;7.562;1;;
Brasília;DF;2.648.532;1031;38,9;478
Pinheiros;ES;24.284;24;98,8;20
Serra;ES;422.569;378;89,5;37
Barra de São Francisco;ES;41.110;34;82,7;48
Conceição da Barra;ES;28.745;21;73,1;69
Cariacica;ES;352.431;256;72,6;71
São Mateus;ES;111.832;77;68,9;93
Baixo Guandu;ES;29.272;18;61,5;142
Piúma;ES;18.597;11;59,1;171
Vitória;ES;333.162;191;57,3;184
Itapemirim;ES;31.421;17;54,1;218
Linhares;ES;145.639;78;53,6;225
Jaguaré;ES;25.454;13;51,1;263
Vila Velha;ES;424.948;209;49,2;283
Sooretama;ES;24.685;12;48,6;292
Guarapari;ES;107.836;49;45,4;344
Água Doce do Norte;ES;11.624;5;43,0;393
Boa Esperança;ES;14.278;6;42,0;410
Irupi;ES;11.930;5;41,9;414
Brejetuba;ES;11.950;5;41,8;416
Viana;ES;66.745;27;40,5;445
Aracruz;ES;84.429;33;39,1;471
Pedro Canário;ES;24.071;9;37,4;506
Itarana;ES;10.799;4;37,0;515
Colatina;ES;113.054;41;36,3;533
Iúna;ES;27.512;9;32,7;635
João Neiva;ES;15.886;5;31,5;670
Mantenópolis;ES;13.826;4;28,9;743
São José do Calçado;ES;10.397;3;28,9;748
Itaguaçu;ES;14.080;4;28,4;773
Fundão;ES;17.632;5;28,4;777
Montanha;ES;17.938;5;27,9;795
Rio Novo do Sul;ES;11.334;3;26,5;856
São Roque do Canaã;ES;11.406;3;26,3;866
Ecoporanga;ES;23.097;6;26,0;882
Santa Leopoldina;ES;12.207;3;24,6;943
Cachoeiro de Itapemirim;ES;192.156;45;23,4;996
Rio Bananal;ES;17.713;4;22,6;1043
Vila Valério;ES;13.824;3;21,7;1076
Marechal Floriano;ES;14.576;3;20,6;1132
Anchieta;ES;24.616;5;20,3;1144
São Gabriel da Palha;ES;32.655;6;18,4;1302
Marilândia;ES;11.286;2;17,7;1352
Ibiraçu;ES;11.335;2;17,6;1357
Afonso Cláudio;ES;30.919;5;16,2;1486
Alfredo Chaves;ES;14.007;2;14,3;1642
Pancas;ES;21.722;3;13,8;1665
Ibatiba;ES;22.843;3;13,1;1711
Mimoso do Sul;ES;25.858;3;11,6;1819
Marataízes;ES;34.675;4;11,5;1825
Castelo;ES;35.048;4;11,4;1834
Guaçuí;ES;28.208;3;10,6;1884
Atilio Vivacqua;ES;10.080;1;9,9;1934
Laranja da Terra;ES;10.810;1;9,3;2032
Jerônimo Monteiro;ES;10.984;1;9,1;2055
Santa Teresa;ES;22.005;2;9,1;2061
Iconha;ES;12.681;1;7,9;2200
Alegre;ES;30.626;2;6,5;2342
Nova Venécia;ES;46.487;3;6,5;2347
Santa Maria de Jetibá;ES;34.992;2;5,7;2426
Muniz Freire;ES;18.202;1;5,5;2454
Venda Nova do Imigrante;ES;21.094;1;4,7;2514
Conceição do Castelo;ES;11.798;0;0,0;2620
Domingos Martins;ES;32.042;0;0,0;2620
Governador Lindenberg;ES;11.106;0;0,0;2620
Muqui;ES;14.506;0;0,0;2620
Presidente Kennedy;ES;10.429;0;0,0;2620
Vargem Alta;ES;19.395;0;0,0;2620
Águia Branca;ES;9.507;1;;
Alto Rio Novo;ES;7.371;0;;
Apiacá;ES;7.497;0;;
Bom Jesus do Norte;ES;9.514;0;;
Divino de São Lourenço;ES;4.471;0;;
Dores do Rio Preto;ES;6.429;0;;
Ibitirama;ES;8.919;0;;
Mucurici;ES;5.619;1;;
Ponto Belo;ES;7.088;2;;
São Domingos do Norte;ES;8.070;2;;
Vila Pavão;ES;8.724;2;;
Luziânia;GO;179.582;190;105,8;15
Santa Helena de Goiás;GO;36.760;28;76,2;62
Planaltina;GO;82.847;60;72,4;75
Nerópolis;GO;25.061;17;67,8;98
Cocalzinho de Goiás;GO;17.827;12;67,3;99
Santo Antônio do Descoberto;GO;64.963;43;66,2;108
Formosa;GO;103.322;68;65,8;111
Valparaíso de Goiás;GO;138.740;90;64,9;115
Aparecida de Goiânia;GO;474.219;298;62,8;128
Águas Lindas de Goiás;GO;167.477;105;62,7;129
Novo Gama;GO;98.135;61;62,2;134
Rio Verde;GO;185.465;115;62,0;136
Senador Canedo;GO;89.176;55;61,7;139
Cidade Ocidental;GO;58.262;35;60,1;161
Corumbá de Goiás;GO;10.464;6;57,3;183
Goiânia;GO;1.333.767;739;55,4;207
Cristalina;GO;48.463;26;53,6;221
Goianira;GO;35.617;19;53,3;228
Padre Bernardo;GO;28.601;15;52,4;245
Caldas Novas;GO;73.616;35;47,5;310
Anápolis;GO;342.347;160;46,7;322
Goianápolis;GO;10.699;5;46,7;323
Cachoeira Alta;GO;10.841;5;46,1;337
São Simão;GO;17.622;8;45,4;346
Alexânia;GO;24.383;11;45,1;351
Jaraguá;GO;43.167;19;44,0;374
Bom Jesus de Goiás;GO;21.402;9;42,1;409
Niquelândia;GO;42.933;18;41,9;413
Jataí;GO;89.902;37;41,2;430
Ipameri;GO;25.054;10;39,9;455
Flores de Goiás;GO;12.754;5;39,2;468
Hidrolândia;GO;18.050;7;38,8;480
Mara Rosa;GO;10.455;4;38,3;492
Trindade;GO;107.966;40;37,0;514
Quirinópolis;GO;44.233;16;36,2;535
Guapó;GO;13.994;5;35,7;548
Caiapônia;GO;17.072;6;35,1;567
Itumbiara;GO;94.613;33;34,9;579
Maurilândia;GO;11.907;4;33,6;615
Petrolina de Goiás;GO;10.269;3;29,2;725
Piracanjuba;GO;23.987;7;29,2;730
Uruana;GO;13.810;4;29,0;741
Indiara;GO;13.970;4;28,6;761
Inhumas;GO;48.903;13;26,6;848
Campinorte;GO;11.333;3;26,5;855
Catalão;GO;90.004;21;23,3;1000
Itapuranga;GO;26.033;6;23,0;1014
Mozarlândia;GO;13.739;3;21,8;1068
Aragarças;GO;18.564;4;21,5;1084
Pirenópolis;GO;23.272;5;21,5;1090
Orizona;GO;14.487;3;20,7;1127
Goiás;GO;24.366;5;20,5;1133
Mineiros;GO;55.036;11;20,0;1166
Ceres;GO;20.924;4;19,1;1231
Rialma;GO;10.571;2;18,9;1250
Crixás;GO;15.925;3;18,8;1257
Porangatu;GO;42.773;8;18,7;1267
São João d'Aliança;GO;10.789;2;18,5;1282
Goiatuba;GO;32.698;6;18,3;1305
Piranhas;GO;11.112;2;18,0;1330
Nova Crixás;GO;12.058;2;16,6;1449
Itaberaí;GO;36.503;6;16,4;1462
Goianésia;GO;61.118;10;16,4;1466
Minaçu;GO;30.784;5;16,2;1479
Iaciara;GO;12.648;2;15,8;1517
Vianópolis;GO;12.737;2;15,7;1527
Silvânia;GO;19.293;3;15,5;1540
Morrinhos;GO;42.135;6;14,2;1644
São Miguel do Araguaia;GO;22.206;3;13,5;1685
Rubiataba;GO;19.041;2;10,5;1896
Anicuns;GO;20.464;2;9,8;1951
Posse;GO;32.234;3;9,3;2025
Paraúna;GO;10.868;1;9,2;2043
Montividiu;GO;11.001;1;9,1;2059
São Domingos;GO;11.520;1;8,7;2112
Palmeiras de Goiás;GO;24.171;2;8,3;2158
Uruaçu;GO;37.443;3;8,0;2183
Bela Vista de Goiás;GO;25.361;2;7,9;2199
Caçu;GO;13.692;1;7,3;2260
Pires do Rio;GO;29.145;2;6,9;2310
Iporá;GO;31.271;2;6,4;2357
Abadiânia;GO;16.408;1;6,1;2390
Pontalina;GO;17.207;1;5,8;2412
Itapaci;GO;19.142;1;5,2;2476
Acreúna;GO;20.578;1;4,9;2503
Campos Belos;GO;18.616;0;0,0;2620
Edéia;GO;11.424;0;0,0;2620
Firminópolis;GO;11.833;0;0,0;2620
Jussara;GO;19.020;0;0,0;2620
Santa Terezinha de Goiás;GO;10.044;0;0,0;2620
São Luís de Montes Belos;GO;30.586;0;0,0;2620
Abadia de Goiás;GO;7.164;3;;
Adelândia;GO;2.480;0;;
Água Fria de Goiás;GO;5.184;0;;
Água Limpa;GO;1.985;0;;
Aloândia;GO;2.040;0;;
Alto Horizonte;GO;4.799;1;;
Alto Paraíso de Goiás;GO;6.992;0;;
Alvorada do Norte;GO;8.164;2;;
Amaralina;GO;3.489;0;;
Americano do Brasil;GO;5.595;1;;
Amorinópolis;GO;3.529;1;;
Anhanguera;GO;1.039;0;;
Aparecida do Rio Doce;GO;2.431;0;;
Aporé;GO;3.860;1;;
Araçu;GO;3.753;0;;
Aragoiânia;GO;8.659;3;;
Araguapaz;GO;7.541;0;;
Arenópolis;GO;3.168;0;;
Aruanã;GO;7.859;2;;
Aurilândia;GO;3.562;2;;
Avelinópolis;GO;2.442;0;;
Baliza;GO;3.933;0;;
Barro Alto;GO;9.089;2;;
Bom Jardim de Goiás;GO;8.477;2;;
Bonfinópolis;GO;7.866;2;;
Bonópolis;GO;3.640;0;;
Brazabrantes;GO;3.302;0;;
Britânia;GO;5.544;2;;
Buriti Alegre;GO;9.105;1;;
Buriti de Goiás;GO;2.546;0;;
Buritinópolis;GO;3.312;0;;
Cabeceiras;GO;7.444;0;;
Cachoeira de Goiás;GO;1.405;0;;
Cachoeira Dourada;GO;8.214;1;;
Caldazinha;GO;3.396;0;;
Campestre de Goiás;GO;3.421;0;;
Campinaçu;GO;3.649;1;;
Campo Alegre de Goiás;GO;6.292;1;;
Campo Limpo de Goiás;GO;6.476;0;;
Campos Verdes;GO;4.562;1;;
Carmo do Rio Verde;GO;9.097;7;;
Castelândia;GO;3.602;0;;
Caturaí;GO;4.740;3;;
Cavalcante;GO;9.429;0;;
Cezarina;GO;7.701;4;;
Chapadão do Céu;GO;7.488;0;;
Colinas do Sul;GO;3.496;1;;
Córrego do Ouro;GO;2.581;1;;
Corumbaíba;GO;8.412;1;;
Cristianópolis;GO;2.934;0;;
Cromínia;GO;3.540;0;;
Cumari;GO;2.943;0;;
Damianópolis;GO;3.291;0;;
Damolândia;GO;2.774;0;;
Davinópolis;GO;2.060;0;;
Diorama;GO;2.477;3;;
Divinópolis de Goiás;GO;4.931;1;;
Doverlândia;GO;7.792;11;;
Edealina;GO;3.723;1;;
Estrela do Norte;GO;3.309;1;;
Faina;GO;6.918;1;;
Fazenda Nova;GO;6.206;1;;
Formoso;GO;4.777;1;;
Gameleira de Goiás;GO;3.378;0;;
Goiandira;GO;5.310;0;;
Gouvelândia;GO;5.091;1;;
Guaraíta;GO;2.313;0;;
Guarani de Goiás;GO;4.195;0;;
Guarinos;GO;2.217;0;;
Heitoraí;GO;3.591;2;;
Hidrolina;GO;3.951;0;;
Inaciolândia;GO;5.769;6;;
Ipiranga de Goiás;GO;2.848;0;;
Israelândia;GO;2.870;2;;
Itaguari;GO;4.533;0;;
Itaguaru;GO;5.398;1;;
Itajá;GO;4.973;0;;
Itapirapuã;GO;7.379;2;;
Itarumã;GO;6.429;1;;
Itauçu;GO;8.620;4;;
Ivolândia;GO;2.614;0;;
Jandaia;GO;6.138;0;;
Jaupaci;GO;2.977;1;;
Jesúpolis;GO;2.327;0;;
Joviânia;GO;7.151;0;;
Lagoa Santa;GO;1.305;0;;
Leopoldo de Bulhões;GO;7.900;2;;
Mairipotaba;GO;2.370;0;;
Mambaí;GO;7.178;0;;
Marzagão;GO;2.095;0;;
Matrinchã;GO;4.398;0;;
Mimoso de Goiás;GO;2.668;0;;
Moiporá;GO;1.724;1;;
Monte Alegre de Goiás;GO;7.857;2;;
Montes Claros de Goiás;GO;7.987;2;;
Montividiu do Norte;GO;4.173;1;;
Morro Agudo de Goiás;GO;2.336;0;;
Mossâmedes;GO;4.888;0;;
Mundo Novo;GO;6.186;1;;
Mutunópolis;GO;3.833;0;;
Nazário;GO;8.062;1;;
Nova América;GO;2.271;0;;
Nova Aurora;GO;2.083;0;;
Nova Glória;GO;8.443;2;;
Nova Iguaçu de Goiás;GO;2.839;0;;
Nova Roma;GO;3.434;1;;
Nova Veneza;GO;8.388;0;;
Novo Brasil;GO;3.420;0;;
Novo Planalto;GO;4.036;0;;
Ouro Verde de Goiás;GO;3.986;0;;
Ouvidor;GO;5.648;0;;
Palestina de Goiás;GO;3.381;2;;
Palmelo;GO;2.339;1;;
Palminópolis;GO;3.557;0;;
Panamá;GO;2.668;0;;
Paranaiguara;GO;9.238;2;;
Perolândia;GO;2.975;1;;
Pilar de Goiás;GO;2.688;0;;
Porteirão;GO;3.427;0;;
Portelândia;GO;3.861;0;;
Professor Jamil;GO;3.325;0;;
Rianápolis;GO;4.597;2;;
Rio Quente;GO;3.496;0;;
Sanclerlândia;GO;7.554;0;;
Santa Bárbara de Goiás;GO;5.870;0;;
Santa Cruz de Goiás;GO;3.093;0;;
Santa Fé de Goiás;GO;4.865;1;;
Santa Isabel;GO;3.701;0;;
Santa Rita do Araguaia;GO;7.202;3;;
Santa Rita do Novo Destino;GO;3.196;0;;
Santa Rosa de Goiás;GO;2.813;0;;
Santa Tereza de Goiás;GO;3.889;0;;
Santo Antônio da Barra;GO;4.480;1;;
Santo Antônio de Goiás;GO;4.945;1;;
São Francisco de Goiás;GO;6.134;0;;
São João da Paraúna;GO;1.639;0;;
São Luíz do Norte;GO;4.697;1;;
São Miguel do Passa Quatro;GO;3.799;2;;
São Patrício;GO;1.996;0;;
Serranópolis;GO;7.638;0;;
Simolândia;GO;6.559;2;;
Sítio d'Abadia;GO;2.847;0;;
Taquaral de Goiás;GO;3.535;1;;
Teresina de Goiás;GO;3.082;0;;
Terezópolis de Goiás;GO;6.785;0;;
Três Ranchos;GO;2.818;0;;
Trombas;GO;3.455;0;;
Turvânia;GO;4.795;0;;
Turvelândia;GO;4.532;1;;
Uirapuru;GO;2.917;0;;
Urutaí;GO;3.070;0;;
Varjão;GO;3.681;1;;
Vicentinópolis;GO;7.576;1;;
Vila Boa;GO;4.954;0;;
Vila Propício;GO;5.244;0;;
Presidente Dutra;MA;45.564;44;96,6;24
Imperatriz;MA;250.063;166;66,4;107
São Luís;MA;1.039.610;651;62,6;130
Caxias;MA;158.059;85;53,8;220
Cururupu;MA;32.487;14;43,1;391
Açailândia;MA;106.422;44;41,3;425
Raposa;MA;27.723;11;39,7;457
Zé Doca;MA;49.355;19;38,5;484
Itinga do Maranhão;MA;25.125;9;35,8;545
Barra do Corda;MA;84.180;29;34,4;586
João Lisboa;MA;23.561;8;34,0;598
Pinheiro;MA;79.566;27;33,9;599
Viana;MA;50.257;17;33,8;606
Conceição do Lago-Açu;MA;14.989;5;33,4;618
São Mateus do Maranhão;MA;39.733;13;32,7;634
Peritoró;MA;21.785;7;32,1;651
Lago da Pedra;MA;47.298;15;31,7;661
Penalva;MA;35.996;11;30,6;692
Bom Jesus das Selvas;MA;30.259;9;29,7;714
São José de Ribamar;MA;167.714;49;29,2;724
Paço do Lumiar;MA;110.321;32;29,0;737
Alto Alegre do Pindaré;MA;31.190;9;28,9;747
Cantanhede;MA;20.879;6;28,7;757
Esperantinópolis;MA;17.715;5;28,2;785
Governador Nunes Freire;MA;25.323;7;27,6;803
Rosário;MA;40.469;11;27,2;825
Buriticupu;MA;67.378;18;26,7;843
Balsas;MA;87.057;23;26,4;860
Bacabal;MA;101.195;26;25,7;891
Joselândia;MA;15.688;4;25,5;903
Santa Luzia;MA;74.943;19;25,4;911
Timon;MA;159.471;39;24,5;950
Santa Inês;MA;78.733;19;24,1;965
Chapadinha;MA;75.167;18;23,9;968
Alto Alegre do Maranhão;MA;25.326;6;23,7;982
Amarante do Maranhão;MA;38.953;9;23,1;1011
Pindaré-Mirim;MA;31.609;7;22,1;1055
Grajaú;MA;64.510;14;21,7;1075
Peri Mirim;MA;13.898;3;21,6;1081
Estreito;MA;37.784;8;21,2;1102
Turilândia;MA;23.694;5;21,1;1106
Apicum-Açu;MA;15.542;3;19,3;1210
Governador Archer;MA;10.372;2;19,3;1211
Bacabeira;MA;15.591;3;19,2;1213
São João do Carú;MA;15.631;3;19,2;1217
Sucupira do Norte;MA;10.454;2;19,1;1229
São Vicente Ferrer;MA;21.235;4;18,8;1259
Porto Franco;MA;22.239;4;18,0;1331
Dom Pedro;MA;22.791;4;17,6;1365
Pirapemas;MA;17.722;3;16,9;1411
Coelho Neto;MA;47.435;8;16,9;1421
São Benedito do Rio Preto;MA;18.004;3;16,7;1440
Bela Vista do Maranhão;MA;12.335;2;16,2;1482
Aldeias Altas;MA;24.726;4;16,2;1485
Coroatá;MA;62.639;10;16,0;1502
Palmeirândia;MA;19.007;3;15,8;1520
Vitorino Freire;MA;31.709;5;15,8;1521
Poção de Pedras;MA;19.165;3;15,7;1532
Bom Jardim;MA;39.740;6;15,1;1579
São João Batista;MA;20.072;3;14,9;1587
Riachão;MA;20.093;3;14,9;1590
Mirador;MA;20.537;3;14,6;1616
Santo Amaro do Maranhão;MA;14.456;2;13,8;1662
Anapurus;MA;14.492;2;13,8;1667
Lago Verde;MA;15.624;2;12,8;1732
Monção;MA;31.717;4;12,6;1752
Codó;MA;119.079;15;12,6;1754
Santa Helena;MA;40.356;5;12,4;1770
São Bento;MA;42.083;5;11,9;1800
São Domingos do Maranhão;MA;33.692;4;11,9;1801
Turiaçu;MA;34.333;4;11,7;1815
Sítio Novo;MA;17.288;2;11,6;1824
Barão de Grajaú;MA;17.862;2;11,2;1849
Pastos Bons;MA;18.461;2;10,8;1872
Santa Quitéria do Maranhão;MA;28.914;3;10,4;1902
Trizidela do Vale;MA;19.339;2;10,3;1905
Pedreiras;MA;39.391;4;10,2;1916
Paulo Ramos;MA;20.454;2;9,8;1950
Senador Alexandre Costa;MA;10.511;1;9,5;1995
Itapecuru Mirim;MA;63.907;6;9,4;2014
Godofredo Viana;MA;10.762;1;9,3;2026
Duque Bacelar;MA;10.836;1;9,2;2039
Pio XII;MA;21.708;2;9,2;2042
São João do Paraíso;MA;10.882;1;9,2;2044
Lagoa do Mato;MA;10.955;1;9,1;2051
Presidente Vargas;MA;10.964;1;9,1;2054
Matinha;MA;22.286;2;9,0;2076
Igarapé Grande;MA;11.289;1;8,9;2087
Santa Luzia do Paruá;MA;23.035;2;8,7;2110
Lima Campos;MA;11.525;1;8,7;2113
Barreirinhas;MA;58.083;5;8,6;2121
Vila Nova dos Martírios;MA;11.946;1;8,4;2149
Centro do Guilherme;MA;11.979;1;8,3;2153
São Pedro da Água Branca;MA;12.195;1;8,2;2164
Fortaleza dos Nogueiras;MA;12.306;1;8,1;2175
Lagoa Grande do Maranhão;MA;12.501;1;8,0;2184
São João dos Patos;MA;25.056;2;8,0;2186
Satubinha;MA;12.600;1;7,9;2188
Davinópolis;MA;12.625;1;7,9;2193
Miranda do Norte;MA;25.681;2;7,8;2210
Tuntum;MA;39.924;3;7,5;2236
São Bernardo;MA;27.044;2;7,4;2250
Campestre do Maranhão;MA;13.649;1;7,3;2258
Cidelândia;MA;13.963;1;7,2;2276
Santo Antônio dos Lopes;MA;14.294;1;7,0;2294
Fortuna;MA;15.174;1;6,6;2337
Bom Lugar;MA;15.314;1;6,5;2343
Governador Eugênio Barros;MA;16.197;1;6,2;2383
Santa Rita;MA;33.843;2;5,9;2406
Bacuri;MA;17.437;1;5,7;2422
Gonçalves Dias;MA;17.545;1;5,7;2428
Passagem Franca;MA;17.977;1;5,6;2451
Tutóia;MA;54.629;3;5,5;2455
Morros;MA;18.265;1;5,5;2457
Magalhães de Almeida;MA;18.277;1;5,5;2459
Maracaçumé;MA;19.887;1;5,0;2489
Paraibano;MA;20.443;1;4,9;2501
Bequimão;MA;20.773;1;4,8;2506
Araioses;MA;43.653;2;4,6;2519
Carutapera;MA;22.517;1;4,4;2523
Carolina;MA;23.955;1;4,2;2541
Urbano Santos;MA;25.356;1;3,9;2559
Vargem Grande;MA;51.633;2;3,9;2564
Anajatuba;MA;25.955;1;3,9;2566
Buriti;MA;27.449;1;3,6;2568
Timbiras;MA;28.238;1;3,5;2572
Arari;MA;28.809;1;3,5;2575
Vitória do Mearim;MA;31.588;1;3,2;2583
Matões;MA;32.216;1;3,1;2586
Parnarama;MA;33.669;1;3,0;2595
Brejo;MA;34.242;1;2,9;2597
Colinas;MA;39.635;1;2,5;2606
Água Doce do Maranhão;MA;11.865;0;0,0;2620
Alcântara;MA;21.605;0;0,0;2620
Altamira do Maranhão;MA;11.381;0;0,0;2620
Alto Parnaíba;MA;10.856;0;0,0;2620
Araguanã;MA;14.407;0;0,0;2620
Arame;MA;31.729;0;0,0;2620
Axixá;MA;11.599;0;0,0;2620
Buriti Bravo;MA;23.119;0;0,0;2620
Buritirana;MA;14.930;0;0,0;2620
Cajapió;MA;10.740;0;0,0;2620
Cajari;MA;18.603;0;0,0;2620
Cândido Mendes;MA;19.222;0;0,0;2620
