 350 º; Indiana (SP); 0,761; 0,714; 0,843; 0,733
 350 º; Santa Rita D'Oeste (SP); 0,761; 0,711; 0,839; 0,740
 350 º; Batatais (SP); 0,761; 0,766; 0,840; 0,685
 350 º; Sertãozinho (SP); 0,761; 0,768; 0,855; 0,672
 366 º; Santa Adélia (SP); 0,760; 0,750; 0,835; 0,702
 366 º; Jandira (SP); 0,760; 0,738; 0,841; 0,706
 366 º; Taiúva (SP); 0,760; 0,732; 0,835; 0,718
 366 º; Descalvado (SP); 0,760; 0,740; 0,865; 0,687
 366 º; Estrela D'Oeste (SP); 0,760; 0,712; 0,873; 0,705
 383 º; Várzea Paulista (SP); 0,759; 0,720; 0,863; 0,705
 383 º; Penápolis (SP); 0,759; 0,748; 0,859; 0,680
 383 º; Monte Alegre do Sul (SP); 0,759; 0,752; 0,858; 0,678
 383 º; Taquaral (SP); 0,759; 0,742; 0,823; 0,716
 383 º; Caraguatatuba (SP); 0,759; 0,735; 0,845; 0,705
 383 º; Rio das Pedras (SP); 0,759; 0,741; 0,842; 0,700
 383 º; Inúbia Paulista (SP); 0,759; 0,688; 0,849; 0,750
 383 º; Rubinéia (SP); 0,759; 0,713; 0,844; 0,726
 400 º; Álvares Machado (SP); 0,758; 0,712; 0,834; 0,732
 400 º; Cordeirópolis (SP); 0,758; 0,754; 0,858; 0,674
 400 º; Fernando Prestes (SP); 0,758; 0,746; 0,859; 0,680
 400 º; Piraju (SP); 0,758; 0,740; 0,843; 0,699
 400 º; Porto Feliz (SP); 0,758; 0,737; 0,836; 0,706
 420 º; Presidente Bernardes (SP); 0,757; 0,718; 0,839; 0,719
 420 º; Santo Antônio do Aracanguá (SP); 0,757; 0,710; 0,840; 0,728
 420 º; Diadema (SP); 0,757; 0,717; 0,844; 0,716
 420 º; Águas de Santa Bárbara (SP); 0,757; 0,744; 0,840; 0,695
 420 º; Piquete (SP); 0,757; 0,711; 0,823; 0,740
 420 º; Colina (SP); 0,757; 0,720; 0,845; 0,712
 440 º; Ilhabela (SP); 0,756; 0,739; 0,843; 0,693
 440 º; Nova Castilho (SP); 0,756; 0,694; 0,823; 0,755
 440 º; Jambeiro (SP); 0,756; 0,727; 0,860; 0,690
 440 º; Cravinhos (SP); 0,756; 0,737; 0,857; 0,683
